collection,location,file_url
Gemeente,Laren,https://www.laren.nl/Corona
Gemeente,Leiderdorp,https://www.leiderdorp.nl/inwoner/veiligheid/coronavirus/
Gemeente,Leudal,https://www.leudal.nl/coronavirus
Gemeente,Leusden,https://www.leusden.nl/coronavirus.html
Gemeente,Lisse,https://www.lisse.nl/nieuws/nieuwsbericht/artikel/detail/News/actuele-informatie-over-het-coronavirus-828.html
Gemeente,Lochem,
Gemeente,Loon op Zand,https://www.loonopzand.nl/coronavirus/
Gemeente,Lopik,
Gemeente,Loppersum,https://www.loppersum.nl/bestuur-organisatie/coronavirus-informatie_43476/
Gemeente,Losser,https://www.losser.nl/Inwoners/Informatie_over_het_coronavirus
Gemeente,Maasdriel,https://www.maasdriel.nl/inwoner-en-ondernemer/het-coronavirus-/
Gemeente,Maasgouw,https://www.gemeentemaasgouw.nl/wonen-leven/coronavirus_44379/
Gemeente,Maassluis,https://www.maassluis.nl/over-maassluis/maatregelen-coronavirus_46803?pk_campaign=Redirects&pk_kwd=coronavirus
Gemeente,Medemblik,https://www.medemblik.nl/over-medemblik/coronavirus
Gemeente,Meerssen,https://www.meerssen.nl/coronavirus/
Gemeente,Meppel,
Gemeente,Midden-Delfland,https://www.middendelfland.nl/voor-inwoners/coronavirus_44001/
Gemeente,Midden-Drenthe,https://www.middendrenthe.nl/website/!suite86.scherm0325?mPag=8527&mNch=m89555fuvz
Gemeente,Midden-Groningen,https://www.midden-groningen.nl/inwoner/publicatie/coronavirus
Gemeente,Mill en Sint Hubert,https://www.gemeente-mill.nl/corona
Gemeente,Moerdijk,https://www.moerdijk.nl/coronavirus
Gemeente,Molenlanden,
Gemeente,Montferland,https://www.montferland.info/alles-over-het-coronavirus-covid-19
Gemeente,Montfoort,https://www.montfoort.nl/mozard/!suite05.scherm1070?mNwb=18948&mNwc=82
Gemeente,Mook en Middelaar,https://www.mookenmiddelaar.nl/actueel/coronavirus_42920/
Gemeente,Neder-Betuwe,https://www.nederbetuwe.nl/Inwoners/corona_nb
Gemeente,Nederweert,https://www.nederweert.nl/inwoners/actueel-in-nederweert_42953/item/informatie-over-het-corona-virus_128857.html
Gemeente,Nieuwkoop,
Gemeente,Nijkerk,https://www.nijkerk.eu/inwoners/coronavirus-covid-19_43787/
Gemeente,Noardeast-Fryslân,
Gemeente,Noord-Beveland,https://www.noord-beveland.nl/home/corona_43535/
Gemeente,Noordenveld,https://noordenveld.nl/corona
Gemeente,Noordwijk,https://www.noordwijk.nl/Inwoners_ondernemers/Coronavirus_informatie
Gemeente,"Nuenen, Gerwen en Nederwetten",
Gemeente,Nunspeet,https://www.nunspeet.nl/informatie-over-het-coronavirus
Gemeente,Oegstgeest,https://www.oegstgeest.nl/gemeente/inwoners/actueel/coronavirus-covid-19/
Gemeente,Oirschot,https://www.oirschot.nl/coronavirus?origin=/coronavirus-nieuw-advies-voor-inwoners-noord-brabant-09-03-2020
Gemeente,Oisterwijk,https://oisterwijk.nl/coronavirus.html
Gemeente,Oldambt,https://www.gemeente-oldambt.nl/vragen-over-corona
Gemeente,Oldebroek,https://www.oldebroek.nl/Bestuur_en_organisatie/Actueel/Coronavirus/Informatie_over_het_coronavirus
Gemeente,Oldenzaal,https://www.oldenzaal.nl/coronavirus
Gemeente,Olst-Wijhe,https://www.olst-wijhe.nl/coronavirus
Gemeente,Ommen,https://www.ommen.nl/corona.html
Gemeente,Oost Gelre,https://www.oostgelre.nl/coronavirus
Gemeente,Ooststellingwerf,https://www.ooststellingwerf.nl/corona
Gemeente,Oostzaan,https://www.ooststellingwerf.nl/nieuws
Gemeente,Opmeer,https://www.opmeer.nl/inwoners-en-het-coronavirus
Gemeente,Opsterland,https://www.opsterland.nl/Inwoners/Corona
Gemeente,Oude IJsselstreek,https://www.oude-ijsselstreek.nl/corona
Gemeente,Ouder-Amstel,
Gemeente,Oudewater,https://www.oudewater.nl/inwoners/liveblog-coronavirus-oudewater
Gemeente,Papendrecht,
Gemeente,Peel en Maas,https://www.peelenmaas.nl/inwoners-en-ondernemers/nieuws-en-actualiteiten/coronavirus/
Gemeente,Pekela,
Gemeente,Pijnacker-Nootdorp,https://www.pijnacker-nootdorp.nl/artikelen/dossier-coronavirus-covid-19.htm
Gemeente,Putten,https://www.putten.nl/Inwoners/Actueel/Nieuws/Coronavirus
Gemeente,Raalte,https://www.raalte.nl/informatie-over-coronavirus
Gemeente,Reimerswaal,https://www.reimerswaal.nl/home/coronavirus_43130/
Gemeente,Renkum,https://www.renkum.nl/Bestuur/Actueel/Coronavirus
Gemeente,Renswoude,https://www.renswoude.nl/inwoners/corona_42051/
Gemeente,Reusel-De Mierden,https://www.reuseldemierden.nl/inwoners-en-ondernemers/actuele-informatie-over-het-coronavirus-covid-19_43986/
Gemeente,Rheden,https://www.rheden.nl/Inwoners/Nieuws/Alles_over_het_coronavirus
Gemeente,Rhenen,
Gemeente,Rijssen-Holten,
Gemeente,Roerdalen,https://www.roerdalen.nl/corona
Gemeente,De Ronde Venen,https://gemeente.derondevenen.nl/Bestuur_en_organisatie/Actueel/Nieuws/Archief_Nieuwsberichten/Nieuwsberichten_2020/Informatie_over_het_coronavirus/Nieuws_over_het_coronavirus
Gemeente,Rozendaal,https://www.rozendaal.nl/Inwoners/Nieuws/Alles_over_het_coronavirus
Gemeente,Rucphen,
Gemeente,Scherpenzeel,https://www.scherpenzeel.nl/coronavirus/nieuws_43097/item/actueel-nieuws-over-maatregelen-tegen-coronavirus_126991.html
Gemeente,Schiermonnikoog,https://www.schiermonnikoog.nl/home-schiermonnikoog/informatie-over-corona_46160/
Gemeente,Schouwen-Duiveland,
Gemeente,Simpelveld,https://www.simpelveld.nl/portal/coronavirus_3731/
Gemeente,Sint Anthonis,https://www.sintanthonis.nl/inwoners/informatie-coronavirus_42317/
Gemeente,Sint-Michielsgestel,
Gemeente,Sliedrecht,https://www.sliedrecht.nl/Nieuws_bekendmakingen/Nieuws/Nieuwsarchief/2020/Informatie_over_het_coronavirus
Gemeente,Sluis,https://www.gemeentesluis.nl/Bestuur_en_Organisatie/Nieuws/Nieuwsdossier_Coronavirus
Gemeente,Someren,https://www.someren.nl/wonen/coronavirus-covid-19.html
Gemeente,Son en Breugel,https://www.sonenbreugel.nl/update-maatregelen-coronavirus
Gemeente,Stadskanaal,
Gemeente,Staphorst,https://www.staphorst.nl/inwoners/coronavirus_44805/
Gemeente,Stede Broec,https://www.stedebroec.nl/coronavirus
Gemeente,Steenbergen,
Gemeente,Steenwijkerland,https://www.steenwijkerland.nl/Over_Steenwijkerland/Nieuws/Actualiteiten/Coronavirus
Gemeente,Stein,https://www.gemeentestein.nl/corona
Gemeente,Terschelling,https://www.terschelling.nl/t-actueel/informatie-coronavirus_46116/item/informatie-coronavirus-voor-gasten_52889.html
Gemeente,Texel,https://www.texel.nl/mozard/!suite86.scherm0325?mPag=5951
Gemeente,Teylingen,https://www.teylingen.nl/nieuws/nieuwsbericht/artikel/detail/News/actuele-informatie-over-het-coronavirus-829.html
Gemeente,Tholen,
Gemeente,Tiel,
